order_id,order_date,product_line,units,order_value,country,fulfillment_center,carrier,promo_type,shipping_cost,delivery_days,promised_days,late_delivery,returned,return_reason
ORD005116,2025-06-20,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_C,none,6.51,3.2,5,False,False,none
ORD005117,2025-04-21,Cloud Sweatpants,1,78.0,Canada,3PL_International,Passport_Global,none,17.99,5.0,9,False,False,none
ORD005118,2025-05-24,Cloud Sweatpants,3,210.6,Canada,3PL_International,Passport_Global,product_launch,20.51,4.1,9,False,False,none
ORD005119,2025-01-11,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_C,none,6.26,4.6,5,False,False,none
ORD005120,2025-04-02,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_C,email_drop,5.58,3.6,5,False,False,none
ORD005121,2025-04-26,Cloud Sweatpants,1,78.0,United Kingdom,3PL_International,Passport_Global,none,19.66,3.8,9,False,False,none
ORD005122,2025-03-02,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.01,5.6,5,True,False,none
ORD005123,2025-03-21,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_C,influencer_drop,5.66,4.1,5,False,False,none
ORD005124,2025-04-12,Lounge Set,3,340.8,United States,3PL_West,Carrier_D,product_launch,11.18,4.5,5,False,False,none
ORD005125,2025-04-11,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_C,none,6.75,5.0,5,False,False,none
ORD005126,2025-01-09,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_A,none,6.37,1.5,5,False,False,none
ORD005127,2025-03-23,Cloud Sweatpants,1,66.3,United States,3PL_East,Carrier_B,email_drop,4.13,2.4,5,False,False,none
ORD005128,2025-02-13,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_B,none,4.61,5.1,5,True,True,fit_issue
ORD005129,2025-06-18,Zip Hoodie,1,86.4,United States,3PL_Central,Carrier_A,holiday_sale,4.73,5.1,5,True,False,none
ORD005130,2025-06-27,Weighted Tee,1,54.0,United States,3PL_East,Carrier_B,none,5.28,3.3,5,False,True,quality_issue
ORD005131,2025-03-01,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,5.01,3.3,5,False,False,none
ORD005132,2025-02-05,Signature Hoodie,2,142.4,United States,3PL_East,Carrier_B,holiday_sale,6.16,5.1,5,True,False,none
ORD005133,2025-02-14,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_A,product_launch,3.93,3.9,5,False,False,none
ORD005134,2025-03-28,Weighted Tee,4,216.0,United States,3PL_East,Carrier_B,none,9.05,4.4,5,False,False,none
ORD005135,2025-06-12,Zip Hoodie,2,172.8,United States,3PL_East,Carrier_D,influencer_drop,8.16,3.6,5,False,False,none
ORD005136,2025-04-01,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,16.06,4.8,9,False,False,none
ORD005137,2025-01-12,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,5.17,3.8,5,False,False,none
ORD005138,2025-01-09,Weighted Tee,4,216.0,United Kingdom,3PL_International,Passport_Global,none,21.16,3.3,9,False,False,none
ORD005139,2025-02-15,Cloud Sweatpants,2,132.6,Australia,3PL_International,Passport_Global,holiday_sale,19.82,5.4,9,False,False,none
ORD005140,2025-06-07,Weighted Tee,4,216.0,United States,3PL_East,Carrier_D,none,10.24,2.6,5,False,False,none
ORD005141,2025-04-25,Lounge Set,3,426.0,United States,3PL_West,Carrier_B,none,8.5,3.8,5,False,False,none
ORD005142,2025-04-13,Lounge Set,4,511.2,United States,3PL_East,Carrier_D,email_drop,11.36,2.2,5,False,True,quality_issue
ORD005143,2025-03-04,Weighted Tee,4,216.0,United States,3PL_West,Carrier_A,none,8.21,3.2,5,False,False,none
ORD005144,2025-06-20,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_A,none,8.26,4.4,5,False,False,none
ORD005145,2025-03-06,Zip Hoodie,3,288.0,United States,3PL_East,Carrier_D,none,10.43,3.7,5,False,False,none
ORD005146,2025-06-06,Cloud Sweatpants,3,210.6,United States,3PL_West,Carrier_A,influencer_drop,8.59,3.1,5,False,False,none
ORD005147,2025-06-15,Lounge Set,1,120.7,United States,3PL_Central,Carrier_B,email_drop,5.7,2.3,5,False,True,fit_issue
ORD005148,2025-03-29,Zip Hoodie,2,172.8,United States,3PL_East,Carrier_B,influencer_drop,6.48,4.2,5,False,False,none
ORD005149,2025-06-14,Zip Hoodie,4,384.0,United States,3PL_Central,Carrier_D,none,9.57,3.5,5,False,False,none
ORD005150,2025-02-25,Cloud Sweatpants,4,312.0,United States,3PL_Central,Carrier_B,none,9.81,4.0,5,False,True,quality_issue
ORD005151,2025-05-03,Lounge Set,1,127.8,United States,3PL_East,Carrier_D,influencer_drop,6.04,3.7,5,False,True,changed_mind
ORD005152,2025-01-18,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,5.28,4.8,5,False,False,none
ORD005153,2025-03-28,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_A,none,6.28,4.0,5,False,False,none
ORD005154,2025-02-13,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_A,none,6.91,5.1,5,True,False,none
ORD005155,2025-01-13,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,5.4,4.0,5,False,False,none
ORD005156,2025-01-01,Lounge Set,2,284.0,United States,3PL_East,Carrier_A,none,5.29,3.8,5,False,False,none
ORD005157,2025-03-05,Cloud Sweatpants,1,70.2,United States,3PL_Central,Carrier_A,product_launch,5.11,4.6,5,False,False,none
ORD005158,2025-04-19,Cloud Sweatpants,1,78.0,Canada,3PL_International,Passport_Global,none,17.01,3.6,9,False,False,none
ORD005159,2025-03-25,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_B,none,7.07,2.6,5,False,False,none
ORD005160,2025-03-02,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_B,none,5.86,5.0,5,False,False,none
ORD005161,2025-06-29,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,7.73,3.5,5,False,False,none
ORD005162,2025-06-21,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_A,none,4.95,2.3,5,False,False,none
ORD005163,2025-01-26,Lounge Set,1,113.6,United States,3PL_West,Carrier_D,product_launch,7.42,5.0,5,False,False,none
ORD005164,2025-03-19,Weighted Tee,1,54.0,Canada,3PL_International,Passport_Global,none,17.44,3.8,9,False,False,none
ORD005165,2025-05-01,Cloud Sweatpants,4,249.6,United States,3PL_West,Carrier_C,influencer_drop,8.57,4.7,5,False,False,none
ORD005166,2025-05-18,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,4.48,4.0,5,False,False,none
ORD005167,2025-03-12,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,6.14,3.4,5,False,False,none
ORD005168,2025-05-20,Signature Hoodie,1,80.1,United States,3PL_East,Carrier_C,product_launch,3.83,5.8,5,True,False,none
ORD005169,2025-01-25,Zip Hoodie,2,153.6,United States,3PL_East,Carrier_C,email_drop,8.24,3.8,5,False,False,none
ORD005170,2025-03-06,Signature Hoodie,1,75.65,United States,3PL_West,Carrier_C,email_drop,6.37,5.5,5,True,True,late_delivery
ORD005171,2025-05-14,Signature Hoodie,1,75.65,United States,3PL_West,Carrier_D,holiday_sale,9.17,4.8,5,False,False,none
ORD005172,2025-04-26,Weighted Tee,2,86.4,United States,3PL_East,Carrier_A,product_launch,7.46,2.8,5,False,False,none
ORD005173,2025-06-06,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_D,none,8.6,2.2,5,False,False,none
ORD005174,2025-01-10,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,5.46,2.8,5,False,False,none
ORD005175,2025-02-05,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_D,none,8.04,4.4,5,False,False,none
ORD005176,2025-01-10,Cloud Sweatpants,1,62.4,United States,3PL_East,Carrier_B,product_launch,6.49,5.7,5,True,False,none
ORD005177,2025-02-08,Zip Hoodie,4,384.0,Canada,3PL_International,Passport_Global,none,20.35,4.8,9,False,False,none
ORD005178,2025-01-01,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.86,4.0,5,False,False,none
ORD005179,2025-04-02,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_B,none,6.68,4.3,5,False,False,none
ORD005180,2025-04-06,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_D,none,8.3,4.3,5,False,False,none
ORD005181,2025-05-03,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,5.85,3.5,5,False,False,none
ORD005182,2025-03-14,Weighted Tee,1,54.0,Canada,3PL_International,Passport_Global,none,18.18,5.7,9,False,False,none
ORD005183,2025-01-01,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_B,none,5.77,2.6,5,False,False,none
ORD005184,2025-05-06,Lounge Set,4,454.4,United States,3PL_West,Carrier_A,email_drop,9.64,6.2,5,True,True,fit_issue
ORD005185,2025-01-11,Weighted Tee,4,216.0,United States,3PL_East,Carrier_B,none,7.69,3.6,5,False,False,none
ORD005186,2025-06-10,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,5.8,2.8,5,False,False,none
ORD005187,2025-01-05,Signature Hoodie,2,178.0,Germany,3PL_International,Passport_Global,none,19.2,5.7,9,False,False,none
ORD005188,2025-04-07,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_C,none,4.81,5.1,5,True,False,none
ORD005189,2025-06-15,Lounge Set,4,568.0,United States,3PL_East,Carrier_B,none,9.86,3.5,5,False,False,none
ORD005190,2025-04-15,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_C,none,5.05,4.3,5,False,False,none
ORD005191,2025-04-23,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_A,none,9.08,3.3,5,False,False,none
ORD005192,2025-05-07,Zip Hoodie,3,230.4,United States,3PL_West,Carrier_A,email_drop,7.87,3.8,5,False,False,none
ORD005193,2025-01-25,Lounge Set,1,142.0,United States,3PL_East,Carrier_A,none,6.67,3.9,5,False,False,none
ORD005194,2025-05-06,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_A,none,7.09,6.2,5,True,False,none
ORD005195,2025-06-13,Signature Hoodie,2,178.0,Australia,3PL_International,Passport_Global,none,17.18,6.0,9,False,True,changed_mind
ORD005196,2025-06-27,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.04,5.6,5,True,False,none
ORD005197,2025-03-23,Weighted Tee,3,162.0,United States,3PL_East,Carrier_C,none,9.0,3.9,5,False,False,none
ORD005198,2025-03-08,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_C,none,6.43,3.1,5,False,False,none
ORD005199,2025-05-22,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,4.51,3.9,5,False,False,none
ORD005200,2025-04-10,Lounge Set,2,284.0,United States,3PL_East,Carrier_D,none,8.31,3.2,5,False,False,none
ORD005201,2025-02-21,Cloud Sweatpants,3,210.6,United States,3PL_East,Carrier_C,holiday_sale,9.04,4.0,5,False,False,none
ORD005202,2025-02-04,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,17.12,4.8,9,False,True,late_delivery
ORD005203,2025-02-04,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,5.71,2.9,5,False,False,none
ORD005204,2025-03-26,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_B,none,8.67,2.6,5,False,False,none
ORD005205,2025-02-04,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_B,none,4.88,2.9,5,False,False,none
ORD005206,2025-01-04,Signature Hoodie,4,320.4,United States,3PL_West,Carrier_B,influencer_drop,9.44,4.7,5,False,False,none
ORD005207,2025-01-11,Lounge Set,1,142.0,United States,3PL_East,Carrier_B,none,5.12,3.0,5,False,False,none
ORD005208,2025-06-20,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_B,none,6.83,3.5,5,False,False,none
ORD005209,2025-01-15,Signature Hoodie,3,240.3,United States,3PL_East,Carrier_B,product_launch,9.0,3.7,5,False,False,none
ORD005210,2025-01-15,Lounge Set,1,142.0,United States,3PL_East,Carrier_B,none,4.64,2.6,5,False,False,none
ORD005211,2025-03-24,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_C,none,7.38,3.0,5,False,False,none
ORD005212,2025-02-19,Cloud Sweatpants,2,156.0,Australia,3PL_International,Passport_Global,none,19.67,5.8,9,False,False,none
ORD005213,2025-06-25,Signature Hoodie,2,142.4,Canada,3PL_International,Passport_Global,product_launch,17.96,6.5,9,False,False,none
ORD005214,2025-06-17,Weighted Tee,4,216.0,United States,3PL_West,Carrier_B,none,9.95,6.2,5,True,False,none
ORD005215,2025-03-17,Zip Hoodie,2,153.6,United States,3PL_Central,Carrier_B,email_drop,5.57,2.4,5,False,False,none
ORD005216,2025-03-24,Lounge Set,4,568.0,United States,3PL_East,Carrier_B,none,7.69,4.3,5,False,False,none
ORD005217,2025-03-13,Zip Hoodie,2,153.6,Australia,3PL_International,Passport_Global,email_drop,18.28,3.6,9,False,True,late_delivery
ORD005218,2025-01-08,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,4.76,5.3,5,True,False,none
ORD005219,2025-02-28,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,6.27,3.6,5,False,False,none
ORD005220,2025-01-25,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,4.51,3.5,5,False,True,changed_mind
ORD005221,2025-01-21,Signature Hoodie,4,356.0,Australia,3PL_International,Passport_Global,none,21.71,5.8,9,False,False,none
ORD005222,2025-04-13,Weighted Tee,1,54.0,United Kingdom,3PL_International,Passport_Global,none,17.7,6.5,9,False,False,none
ORD005223,2025-01-20,Signature Hoodie,2,142.4,United States,3PL_East,Carrier_B,email_drop,6.7,3.8,5,False,False,none
ORD005224,2025-01-21,Signature Hoodie,3,240.3,United States,3PL_West,Carrier_B,email_drop,8.24,3.9,5,False,False,none
ORD005225,2025-03-29,Cloud Sweatpants,1,70.2,United States,3PL_West,Carrier_C,holiday_sale,6.62,6.5,5,True,False,none
ORD005226,2025-03-23,Cloud Sweatpants,2,132.6,United States,3PL_West,Carrier_B,product_launch,6.2,3.9,5,False,False,none
ORD005227,2025-01-28,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_D,none,7.86,4.6,5,False,False,none
ORD005228,2025-01-01,Lounge Set,1,113.6,United States,3PL_East,Carrier_D,email_drop,7.84,4.0,5,False,False,none
ORD005229,2025-02-08,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_A,none,7.55,4.7,5,False,False,none
ORD005230,2025-02-17,Lounge Set,1,113.6,United States,3PL_East,Carrier_D,holiday_sale,7.26,5.6,5,True,False,none
ORD005231,2025-05-31,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_B,none,5.46,3.4,5,False,False,none
ORD005232,2025-06-18,Cloud Sweatpants,1,78.0,Canada,3PL_International,Passport_Global,none,17.63,3.3,9,False,False,none
ORD005233,2025-03-17,Lounge Set,2,284.0,Australia,3PL_International,Passport_Global,none,18.46,5.7,9,False,False,none
ORD005234,2025-03-17,Signature Hoodie,4,320.4,United States,3PL_East,Carrier_B,influencer_drop,8.53,3.2,5,False,False,none
ORD005235,2025-05-14,Signature Hoodie,1,75.65,United Kingdom,3PL_International,Passport_Global,influencer_drop,17.74,6.5,9,False,False,none
ORD005236,2025-04-26,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_C,influencer_drop,5.93,3.8,5,False,False,none
ORD005237,2025-02-07,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,6.07,3.9,5,False,True,late_delivery
ORD005238,2025-01-22,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_C,none,4.67,2.4,5,False,False,none
ORD005239,2025-03-22,Signature Hoodie,4,320.4,United States,3PL_Central,Carrier_B,product_launch,8.9,3.9,5,False,False,none
ORD005240,2025-04-14,Signature Hoodie,2,142.4,Germany,3PL_International,Passport_Global,email_drop,18.38,4.0,9,False,False,none
ORD005241,2025-01-28,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_B,none,8.64,4.5,5,False,False,none
ORD005242,2025-02-28,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_C,none,6.65,2.2,5,False,False,none
ORD005243,2025-03-02,Signature Hoodie,2,151.3,United States,3PL_Central,Carrier_B,email_drop,7.32,1.0,5,False,False,none
ORD005244,2025-02-22,Lounge Set,3,340.8,United States,3PL_Central,Carrier_C,email_drop,7.59,2.9,5,False,False,none
ORD005245,2025-03-26,Weighted Tee,2,108.0,United States,3PL_East,Carrier_C,none,6.91,1.0,5,False,False,none
ORD005246,2025-05-02,Lounge Set,3,383.4,United States,3PL_East,Carrier_C,holiday_sale,6.85,2.7,5,False,True,fit_issue
ORD005247,2025-04-03,Lounge Set,1,113.6,Canada,3PL_International,Passport_Global,holiday_sale,16.89,5.7,9,False,False,none
ORD005248,2025-02-10,Weighted Tee,1,54.0,United States,3PL_East,Carrier_A,none,5.19,4.7,5,False,False,none
ORD005249,2025-01-21,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_B,none,9.22,1.4,5,False,False,none
ORD005250,2025-06-04,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,4.77,2.4,5,False,False,none
ORD005251,2025-03-29,Lounge Set,1,120.7,United States,3PL_East,Carrier_A,email_drop,5.52,3.4,5,False,False,none
ORD005252,2025-01-13,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_C,none,5.73,2.4,5,False,False,none
ORD005253,2025-02-21,Cloud Sweatpants,1,62.4,United States,3PL_West,Carrier_A,holiday_sale,5.43,4.8,5,False,False,none
ORD005254,2025-06-01,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,6.07,4.5,5,False,False,none
ORD005255,2025-05-21,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_B,none,6.99,3.7,5,False,False,none
ORD005256,2025-06-12,Lounge Set,4,511.2,Canada,3PL_International,Passport_Global,holiday_sale,20.52,6.6,9,False,False,none
ORD005257,2025-04-21,Zip Hoodie,1,86.4,Australia,3PL_International,Passport_Global,product_launch,18.1,8.4,9,False,False,none
ORD005258,2025-03-20,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_C,none,4.93,2.3,5,False,False,none
ORD005259,2025-03-21,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_D,none,9.15,4.9,5,False,False,none
ORD005260,2025-02-08,Lounge Set,3,426.0,United States,3PL_East,Carrier_A,none,6.27,5.5,5,True,False,none
ORD005261,2025-05-01,Zip Hoodie,4,384.0,United States,3PL_West,Carrier_D,none,10.56,5.0,5,False,False,none
ORD005262,2025-04-18,Cloud Sweatpants,3,234.0,United States,3PL_East,Carrier_B,none,6.81,3.3,5,False,False,none
ORD005263,2025-02-01,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,7.21,3.5,5,False,False,none
ORD005264,2025-06-13,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_C,none,9.52,2.4,5,False,False,none
ORD005265,2025-03-12,Lounge Set,1,113.6,United States,3PL_East,Carrier_C,email_drop,3.3,2.4,5,False,False,none
ORD005266,2025-01-11,Signature Hoodie,2,142.4,United States,3PL_East,Carrier_C,email_drop,5.56,3.6,5,False,False,none
ORD005267,2025-03-06,Lounge Set,1,120.7,United States,3PL_East,Carrier_B,email_drop,6.15,4.4,5,False,False,none
ORD005268,2025-06-11,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,17.69,3.3,9,False,False,none
ORD005269,2025-06-18,Weighted Tee,1,54.0,United States,3PL_East,Carrier_B,none,5.89,4.0,5,False,False,none
ORD005270,2025-03-30,Cloud Sweatpants,3,234.0,United Kingdom,3PL_International,Passport_Global,none,20.09,5.3,9,False,False,none
ORD005271,2025-06-24,Zip Hoodie,1,86.4,United States,3PL_Central,Carrier_B,product_launch,5.53,3.6,5,False,False,none
ORD005272,2025-06-12,Zip Hoodie,3,288.0,United States,3PL_East,Carrier_D,none,10.29,4.2,5,False,True,fit_issue
ORD005273,2025-06-04,Lounge Set,2,284.0,United States,3PL_East,Carrier_B,none,5.6,3.1,5,False,False,none
ORD005274,2025-06-09,Lounge Set,2,284.0,United States,3PL_Central,Carrier_C,none,6.2,2.9,5,False,False,none
ORD005275,2025-03-14,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_C,holiday_sale,4.57,3.4,5,False,False,none
ORD005276,2025-05-23,Signature Hoodie,4,356.0,Canada,3PL_International,Passport_Global,none,21.47,4.2,9,False,False,none
ORD005277,2025-04-16,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,16.75,5.8,9,False,False,none
ORD005278,2025-05-15,Zip Hoodie,1,81.6,Germany,3PL_International,Passport_Global,holiday_sale,18.54,3.9,9,False,False,none
ORD005279,2025-02-05,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_A,none,7.27,5.1,5,True,False,none
ORD005280,2025-05-17,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_C,none,6.96,3.5,5,False,False,none
ORD005281,2025-06-24,Lounge Set,1,142.0,United States,3PL_West,Carrier_D,none,6.61,1.1,5,False,False,none
ORD005282,2025-03-02,Signature Hoodie,1,71.2,Canada,3PL_International,Passport_Global,product_launch,18.45,5.0,9,False,False,none
ORD005283,2025-06-28,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_B,email_drop,7.5,5.2,5,True,False,none
ORD005284,2025-03-13,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_B,none,7.16,6.1,5,True,False,none
ORD005285,2025-02-09,Zip Hoodie,1,76.8,United Kingdom,3PL_International,Passport_Global,influencer_drop,17.09,6.3,9,False,False,none
ORD005286,2025-01-23,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_D,email_drop,8.37,3.3,5,False,False,none
ORD005287,2025-05-28,Lounge Set,1,142.0,United States,3PL_Central,Carrier_C,none,5.95,4.6,5,False,False,none
ORD005288,2025-04-12,Zip Hoodie,1,96.0,Canada,3PL_International,Passport_Global,none,17.29,4.1,9,False,False,none
ORD005289,2025-03-02,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,5.62,3.1,5,False,False,none
