contact_id,age,job,marital,education,balance,housing,loan,contact,day,month,call_duration_seconds,campaign_contacts,days_since_previous_contact,previous_contacts,previous_outcome,customer_segment,converted,converted_flag
BM27102,34,blue-collar,married,primary,3527,yes,no,cellular,21,nov,1022,1,-1,0,unknown,blue-collar / primary,yes,1
BM27103,44,management,divorced,unknown,1784,no,yes,cellular,21,nov,279,1,-1,0,unknown,management / unknown,no,0
BM27104,36,blue-collar,married,secondary,1482,yes,no,cellular,21,nov,154,1,-1,0,unknown,blue-collar / secondary,no,0
BM27105,35,technician,married,secondary,15474,no,no,cellular,21,nov,89,1,92,2,other,technician / secondary,no,0
BM27106,57,management,married,tertiary,372,no,no,cellular,21,nov,553,3,-1,0,unknown,management / tertiary,yes,1
BM27107,38,management,married,tertiary,162,yes,no,cellular,21,nov,143,1,-1,0,unknown,management / tertiary,no,0
BM27108,45,admin.,married,secondary,857,yes,no,cellular,21,nov,169,1,92,20,other,admin. / secondary,no,0
BM27109,51,blue-collar,married,secondary,8486,yes,yes,cellular,21,nov,80,10,-1,0,unknown,blue-collar / secondary,no,0
BM27110,41,services,single,secondary,92,no,no,cellular,21,nov,372,1,-1,0,unknown,services / secondary,yes,1
BM27111,39,blue-collar,married,primary,694,yes,no,cellular,21,nov,44,1,-1,0,unknown,blue-collar / primary,no,0
BM27112,40,entrepreneur,married,tertiary,865,no,no,cellular,21,nov,170,2,-1,0,unknown,entrepreneur / tertiary,no,0
BM27113,42,technician,married,secondary,3228,no,no,cellular,21,nov,133,1,-1,0,unknown,technician / secondary,no,0
BM27114,41,management,married,tertiary,9935,no,no,telephone,21,nov,49,1,-1,0,unknown,management / tertiary,no,0
BM27115,49,technician,married,secondary,8689,no,no,cellular,21,nov,586,1,-1,0,unknown,technician / secondary,no,0
BM27116,43,entrepreneur,single,tertiary,5347,no,no,cellular,21,nov,189,3,-1,0,unknown,entrepreneur / tertiary,no,0
BM27117,51,housemaid,divorced,secondary,330,no,no,telephone,21,nov,218,3,-1,0,unknown,housemaid / secondary,no,0
BM27118,52,management,married,tertiary,6873,yes,no,cellular,21,nov,235,2,-1,0,unknown,management / tertiary,no,0
BM27119,43,management,married,tertiary,2100,yes,no,cellular,21,nov,105,1,-1,0,unknown,management / tertiary,no,0
BM27120,40,admin.,married,primary,72,yes,yes,cellular,21,nov,849,1,-1,0,unknown,admin. / primary,yes,1
BM27121,31,management,single,tertiary,528,no,yes,cellular,21,nov,5,7,-1,0,unknown,management / tertiary,no,0
BM27122,46,self-employed,married,primary,3155,yes,no,cellular,21,nov,271,1,-1,0,unknown,self-employed / primary,no,0
BM27123,46,services,married,secondary,2948,no,no,cellular,21,nov,893,1,-1,0,unknown,services / secondary,yes,1
BM27124,37,admin.,divorced,secondary,1533,yes,no,cellular,21,nov,555,4,-1,0,unknown,admin. / secondary,yes,1
BM27125,31,management,single,tertiary,796,no,yes,cellular,21,nov,150,1,-1,0,unknown,management / tertiary,no,0
BM27126,31,management,married,tertiary,3154,no,no,cellular,21,nov,326,2,-1,0,unknown,management / tertiary,no,0
BM27127,57,services,married,secondary,6,no,no,cellular,21,nov,1182,1,-1,0,unknown,services / secondary,no,0
BM27128,34,services,married,secondary,-508,yes,no,cellular,21,nov,144,6,185,2,failure,services / secondary,no,0
BM27129,37,blue-collar,married,secondary,0,yes,no,cellular,21,nov,169,1,113,5,other,blue-collar / secondary,no,0
BM27130,47,blue-collar,married,secondary,2944,no,no,cellular,21,nov,57,7,154,5,failure,blue-collar / secondary,no,0
BM27131,57,management,married,tertiary,17118,yes,no,cellular,21,nov,102,1,-1,0,unknown,management / tertiary,no,0
BM27132,53,technician,single,unknown,5331,no,no,cellular,21,nov,302,1,-1,0,unknown,technician / unknown,no,0
BM27133,52,services,divorced,secondary,2455,no,no,telephone,21,nov,76,1,119,1,failure,services / secondary,no,0
BM27134,40,management,married,tertiary,87,yes,yes,cellular,21,nov,114,1,-1,0,unknown,management / tertiary,no,0
BM27135,55,technician,married,tertiary,1181,no,no,cellular,21,nov,42,1,-1,0,unknown,technician / tertiary,no,0
BM27136,52,self-employed,married,tertiary,2289,yes,yes,cellular,21,nov,81,1,-1,0,unknown,self-employed / tertiary,no,0
BM27137,40,admin.,married,secondary,67,no,no,cellular,21,nov,199,2,-1,0,unknown,admin. / secondary,no,0
BM27138,48,technician,married,primary,1375,yes,yes,cellular,21,nov,73,1,172,2,failure,technician / primary,no,0
BM27139,37,blue-collar,married,unknown,0,yes,no,cellular,21,nov,184,1,-1,0,unknown,blue-collar / unknown,no,0
BM27140,43,admin.,married,secondary,817,yes,yes,cellular,21,nov,51,1,-1,0,unknown,admin. / secondary,no,0
BM27141,32,management,single,tertiary,1344,no,yes,cellular,21,nov,63,1,-1,0,unknown,management / tertiary,no,0
BM27142,35,services,single,secondary,1354,no,yes,cellular,21,nov,278,6,-1,0,unknown,services / secondary,no,0
BM27143,56,blue-collar,married,secondary,2583,no,no,cellular,21,nov,70,1,-1,0,unknown,blue-collar / secondary,no,0
BM27144,49,admin.,married,secondary,14440,yes,no,cellular,21,nov,60,1,-1,0,unknown,admin. / secondary,no,0
BM27145,35,blue-collar,married,secondary,0,yes,yes,cellular,21,nov,113,1,-1,0,unknown,blue-collar / secondary,no,0
BM27146,49,technician,married,secondary,175,yes,yes,cellular,21,nov,70,1,-1,0,unknown,technician / secondary,no,0
BM27147,40,services,single,secondary,19343,yes,no,cellular,21,nov,13,4,179,4,failure,services / secondary,no,0
BM27148,33,management,married,tertiary,1602,no,no,cellular,21,nov,44,3,-1,0,unknown,management / tertiary,no,0
BM27149,45,technician,divorced,secondary,1738,no,no,cellular,21,nov,79,1,106,2,failure,technician / secondary,no,0
BM27150,54,technician,married,secondary,230,no,yes,cellular,21,nov,401,1,100,2,failure,technician / secondary,no,0
BM27151,33,entrepreneur,single,secondary,-1,yes,no,cellular,21,nov,214,2,-1,0,unknown,entrepreneur / secondary,no,0
BM27152,41,management,married,secondary,23,no,yes,cellular,21,nov,59,1,-1,0,unknown,management / secondary,no,0
BM27153,50,admin.,divorced,secondary,81,no,yes,cellular,21,nov,64,1,-1,0,unknown,admin. / secondary,no,0
BM27154,30,technician,married,secondary,274,yes,yes,cellular,21,nov,105,5,102,2,failure,technician / secondary,no,0
BM27155,56,entrepreneur,married,tertiary,16125,no,no,telephone,21,nov,167,1,-1,0,unknown,entrepreneur / tertiary,no,0
BM27156,45,management,married,secondary,237,yes,no,cellular,21,nov,526,1,-1,0,unknown,management / secondary,no,0
BM27157,31,management,married,tertiary,804,no,no,cellular,21,nov,128,2,-1,0,unknown,management / tertiary,no,0
BM27158,46,management,married,tertiary,39,yes,yes,cellular,21,nov,64,1,-1,0,unknown,management / tertiary,no,0
BM27159,39,unknown,single,unknown,2822,no,no,cellular,21,nov,573,3,-1,0,unknown,unknown / unknown,no,0
BM27160,54,management,married,tertiary,37176,no,no,cellular,21,nov,206,1,-1,0,unknown,management / tertiary,no,0
BM27161,51,management,married,tertiary,19313,no,no,telephone,21,nov,36,1,-1,0,unknown,management / tertiary,no,0
BM27162,38,entrepreneur,married,tertiary,1514,no,yes,cellular,21,nov,160,3,120,3,failure,entrepreneur / tertiary,no,0
BM27163,39,technician,married,secondary,0,yes,yes,cellular,21,nov,83,1,-1,0,unknown,technician / secondary,no,0
BM27164,52,entrepreneur,married,primary,2594,yes,no,telephone,21,nov,425,1,-1,0,unknown,entrepreneur / primary,no,0
BM27165,50,management,married,tertiary,19447,yes,yes,cellular,21,nov,166,1,-1,0,unknown,management / tertiary,no,0
BM27166,32,blue-collar,married,primary,3314,yes,no,cellular,21,nov,330,2,-1,0,unknown,blue-collar / primary,no,0
BM27167,31,admin.,married,secondary,457,yes,no,cellular,21,nov,283,1,171,5,failure,admin. / secondary,no,0
BM27168,40,technician,married,secondary,372,yes,no,cellular,21,nov,365,1,100,2,failure,technician / secondary,no,0
BM27169,47,housemaid,married,primary,97,no,yes,telephone,21,nov,109,1,-1,0,unknown,housemaid / primary,no,0
BM27170,46,self-employed,married,primary,2747,no,no,cellular,21,nov,162,2,-1,0,unknown,self-employed / primary,no,0
BM27171,43,blue-collar,married,secondary,545,yes,no,cellular,21,nov,144,1,-1,0,unknown,blue-collar / secondary,no,0
BM27172,31,blue-collar,single,secondary,-159,no,yes,telephone,21,nov,49,1,-1,0,unknown,blue-collar / secondary,no,0
BM27173,34,blue-collar,single,primary,2299,no,no,cellular,21,nov,320,2,-1,0,unknown,blue-collar / primary,no,0
BM27174,50,admin.,married,secondary,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,admin. / secondary,no,0
BM27175,38,management,single,unknown,715,yes,no,cellular,21,nov,140,1,185,2,failure,management / unknown,no,0
BM27176,32,services,married,tertiary,0,no,no,cellular,21,nov,80,1,-1,0,unknown,services / tertiary,no,0
BM27177,35,management,married,tertiary,0,yes,yes,cellular,21,nov,70,1,-1,0,unknown,management / tertiary,no,0
BM27178,31,management,married,tertiary,4148,yes,no,cellular,21,nov,316,3,99,9,other,management / tertiary,yes,1
BM27179,42,management,married,tertiary,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,management / tertiary,no,0
BM27180,54,management,married,tertiary,203,no,no,cellular,21,nov,70,1,-1,0,unknown,management / tertiary,no,0
BM27181,37,management,married,tertiary,489,yes,no,cellular,21,nov,202,1,106,5,failure,management / tertiary,no,0
BM27182,34,blue-collar,single,secondary,1423,yes,no,cellular,21,nov,55,2,-1,0,unknown,blue-collar / secondary,no,0
BM27183,38,technician,single,secondary,8381,no,no,cellular,21,nov,98,1,-1,0,unknown,technician / secondary,no,0
BM27184,33,blue-collar,married,primary,2456,yes,no,cellular,21,nov,552,3,127,1,failure,blue-collar / primary,no,0
BM27185,54,blue-collar,married,primary,836,yes,no,telephone,21,nov,312,1,130,3,other,blue-collar / primary,no,0
BM27186,53,entrepreneur,married,unknown,352,no,no,cellular,21,nov,199,1,-1,0,unknown,entrepreneur / unknown,no,0
BM27187,45,management,married,tertiary,2220,yes,no,cellular,21,nov,89,1,133,2,failure,management / tertiary,no,0
BM27188,41,blue-collar,married,primary,241,yes,no,cellular,21,nov,48,1,-1,0,unknown,blue-collar / primary,no,0
BM27189,35,entrepreneur,married,tertiary,-31,yes,no,cellular,21,nov,171,2,-1,0,unknown,entrepreneur / tertiary,no,0
BM27190,39,admin.,divorced,secondary,458,no,no,cellular,21,nov,744,2,-1,0,unknown,admin. / secondary,no,0
BM27191,40,blue-collar,married,secondary,-605,yes,yes,cellular,21,nov,79,1,171,1,failure,blue-collar / secondary,no,0
BM27192,58,management,married,tertiary,96,no,no,cellular,21,nov,850,1,-1,0,unknown,management / tertiary,yes,1
BM27193,53,blue-collar,married,secondary,1027,no,no,cellular,21,nov,102,1,121,1,failure,blue-collar / secondary,no,0
BM27194,36,management,married,tertiary,3537,yes,no,cellular,21,nov,115,2,-1,0,unknown,management / tertiary,no,0
BM27195,44,services,single,secondary,762,no,yes,cellular,21,nov,778,1,-1,0,unknown,services / secondary,no,0
BM27196,49,management,married,tertiary,412,no,no,cellular,21,nov,233,1,-1,0,unknown,management / tertiary,no,0
BM27197,52,self-employed,married,secondary,-332,yes,no,telephone,21,nov,70,1,-1,0,unknown,self-employed / secondary,no,0
BM27198,57,services,married,secondary,8266,yes,no,telephone,21,nov,162,1,-1,0,unknown,services / secondary,no,0
BM27199,35,blue-collar,married,secondary,80,yes,yes,cellular,21,nov,38,2,172,2,failure,blue-collar / secondary,no,0
BM27200,49,management,married,tertiary,942,no,no,cellular,21,nov,8,5,-1,0,unknown,management / tertiary,no,0
BM27201,34,blue-collar,married,secondary,328,yes,yes,cellular,21,nov,18,7,-1,0,unknown,blue-collar / secondary,no,0
BM27202,57,retired,divorced,tertiary,476,no,no,telephone,21,nov,26,1,-1,0,unknown,retired / tertiary,no,0
BM27203,35,technician,divorced,secondary,0,yes,no,cellular,21,nov,72,1,-1,0,unknown,technician / secondary,no,0
BM27204,41,management,married,tertiary,832,yes,yes,cellular,21,nov,164,1,176,1,failure,management / tertiary,no,0
BM27205,35,entrepreneur,married,secondary,2971,no,no,cellular,21,nov,112,2,-1,0,unknown,entrepreneur / secondary,no,0
BM27206,39,technician,single,secondary,-529,yes,no,cellular,21,nov,18,5,-1,0,unknown,technician / secondary,no,0
BM27207,55,technician,married,unknown,1393,yes,yes,telephone,21,nov,55,5,-1,0,unknown,technician / unknown,no,0
BM27208,32,technician,married,unknown,0,no,yes,cellular,21,nov,296,1,-1,0,unknown,technician / unknown,no,0
BM27209,36,entrepreneur,married,secondary,1,yes,no,cellular,21,nov,203,1,-1,0,unknown,entrepreneur / secondary,no,0
BM27210,32,management,single,tertiary,616,yes,no,cellular,21,nov,186,2,109,1,other,management / tertiary,no,0
BM27211,37,technician,married,secondary,77,yes,yes,cellular,21,nov,44,1,-1,0,unknown,technician / secondary,no,0
BM27212,37,management,married,tertiary,0,yes,no,cellular,21,nov,227,1,-1,0,unknown,management / tertiary,no,0
BM27213,35,technician,married,tertiary,0,yes,yes,cellular,21,nov,86,1,-1,0,unknown,technician / tertiary,no,0
BM27214,54,unemployed,single,primary,199,yes,no,cellular,21,nov,532,1,-1,0,unknown,unemployed / primary,no,0
BM27215,37,management,married,tertiary,11,no,no,cellular,21,nov,326,1,-1,0,unknown,management / tertiary,no,0
BM27216,31,management,married,tertiary,432,yes,no,cellular,21,nov,197,1,-1,0,unknown,management / tertiary,no,0
BM27217,53,management,married,tertiary,3105,yes,yes,cellular,21,nov,84,2,-1,0,unknown,management / tertiary,no,0
BM27218,42,admin.,single,secondary,2095,yes,no,cellular,21,nov,752,3,-1,0,unknown,admin. / secondary,no,0
BM27219,50,technician,married,secondary,2497,yes,no,cellular,21,nov,35,1,176,1,failure,technician / secondary,no,0
BM27220,31,blue-collar,married,secondary,3653,yes,yes,cellular,21,nov,252,1,168,4,failure,blue-collar / secondary,no,0
BM27221,35,self-employed,single,tertiary,1129,yes,no,cellular,21,nov,64,2,184,2,failure,self-employed / tertiary,no,0
BM27222,35,entrepreneur,married,primary,0,no,yes,telephone,21,nov,26,10,-1,0,unknown,entrepreneur / primary,no,0
BM27223,34,management,married,tertiary,1240,yes,no,cellular,21,nov,102,1,-1,0,unknown,management / tertiary,no,0
BM27224,33,blue-collar,divorced,secondary,86,no,yes,cellular,21,nov,183,3,186,1,failure,blue-collar / secondary,no,0
BM27225,42,technician,single,secondary,716,yes,no,cellular,21,nov,110,1,-1,0,unknown,technician / secondary,no,0
BM27226,44,blue-collar,married,unknown,1149,yes,no,cellular,21,nov,67,5,-1,0,unknown,blue-collar / unknown,no,0
BM27227,35,management,married,tertiary,32,yes,no,cellular,21,nov,180,1,-1,0,unknown,management / tertiary,no,0
BM27228,58,technician,married,tertiary,289,no,no,telephone,21,nov,182,2,-1,0,unknown,technician / tertiary,no,0
BM27229,39,unemployed,married,secondary,2245,no,no,cellular,21,nov,749,2,-1,0,unknown,unemployed / secondary,yes,1
BM27230,49,housemaid,married,primary,249,yes,no,cellular,21,nov,450,1,-1,0,unknown,housemaid / primary,no,0
BM27231,47,self-employed,married,tertiary,0,no,no,telephone,21,nov,28,1,-1,0,unknown,self-employed / tertiary,no,0
BM27232,31,technician,single,tertiary,1166,yes,no,cellular,21,nov,119,2,171,1,failure,technician / tertiary,no,0
BM27233,45,admin.,married,secondary,256,no,no,cellular,21,nov,135,2,-1,0,unknown,admin. / secondary,no,0
BM27234,47,technician,married,secondary,834,no,yes,cellular,21,nov,902,1,133,2,other,technician / secondary,yes,1
BM27235,44,management,married,tertiary,4119,yes,yes,telephone,21,nov,1074,1,-1,0,unknown,management / tertiary,yes,1
BM27236,34,technician,married,secondary,5553,yes,no,cellular,21,nov,798,2,182,5,failure,technician / secondary,no,0
BM27237,44,management,divorced,tertiary,2058,no,yes,cellular,21,nov,661,1,-1,0,unknown,management / tertiary,no,0
BM27238,40,admin.,married,secondary,1831,no,no,cellular,21,nov,492,2,-1,0,unknown,admin. / secondary,no,0
BM27239,43,blue-collar,married,primary,437,yes,no,cellular,21,nov,142,1,-1,0,unknown,blue-collar / primary,no,0
BM27240,36,blue-collar,married,secondary,708,yes,no,telephone,21,nov,43,1,-1,0,unknown,blue-collar / secondary,no,0
BM27241,35,management,married,tertiary,365,no,no,cellular,21,nov,168,2,-1,0,unknown,management / tertiary,no,0
BM27242,32,technician,married,secondary,950,yes,no,cellular,21,nov,82,3,-1,0,unknown,technician / secondary,no,0
BM27243,42,management,married,tertiary,6080,no,no,cellular,21,nov,98,3,-1,0,unknown,management / tertiary,no,0
BM27244,39,blue-collar,married,secondary,1969,no,no,cellular,21,nov,63,2,-1,0,unknown,blue-collar / secondary,no,0
BM27245,49,admin.,divorced,secondary,771,yes,no,cellular,21,nov,264,2,172,1,failure,admin. / secondary,no,0
BM27246,47,blue-collar,married,primary,333,yes,no,cellular,21,nov,118,1,113,4,failure,blue-collar / primary,no,0
BM27247,32,blue-collar,single,primary,3595,yes,no,cellular,21,nov,171,2,-1,0,unknown,blue-collar / primary,no,0
BM27248,55,admin.,married,primary,319,no,no,cellular,21,nov,124,3,-1,0,unknown,admin. / primary,no,0
BM27249,54,blue-collar,married,primary,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,blue-collar / primary,no,0
BM27250,57,technician,married,secondary,29207,yes,no,telephone,21,nov,232,2,-1,0,unknown,technician / secondary,no,0
BM27251,41,management,married,tertiary,-456,no,no,cellular,21,nov,190,1,-1,0,unknown,management / tertiary,no,0
BM27252,37,blue-collar,married,secondary,2066,yes,yes,cellular,21,nov,10,7,113,5,failure,blue-collar / secondary,no,0
BM27253,40,management,married,secondary,752,no,yes,cellular,21,nov,456,1,157,1,failure,management / secondary,no,0
BM27254,30,services,single,secondary,190,no,no,cellular,21,nov,312,1,-1,0,unknown,services / secondary,no,0
BM27255,30,housemaid,single,secondary,358,yes,no,cellular,21,nov,45,2,-1,0,unknown,housemaid / secondary,no,0
BM27256,40,services,married,secondary,9374,yes,no,cellular,21,nov,7,8,185,1,failure,services / secondary,no,0
BM27257,41,self-employed,married,secondary,13489,no,no,cellular,21,nov,124,2,-1,0,unknown,self-employed / secondary,no,0
BM27258,35,management,married,tertiary,0,yes,no,cellular,21,nov,189,1,128,2,other,management / tertiary,no,0
BM27259,51,technician,single,tertiary,11222,yes,no,cellular,21,nov,126,2,171,7,failure,technician / tertiary,no,0
BM27260,31,technician,single,secondary,13,no,no,cellular,21,nov,208,1,-1,0,unknown,technician / secondary,no,0
BM27261,32,technician,single,tertiary,2204,yes,no,cellular,21,nov,11,4,-1,0,unknown,technician / tertiary,no,0
BM27262,37,admin.,single,secondary,0,no,no,cellular,21,nov,232,2,-1,0,unknown,admin. / secondary,no,0
BM27263,36,admin.,single,secondary,0,yes,yes,cellular,21,nov,109,1,189,1,failure,admin. / secondary,no,0
BM27264,39,management,married,tertiary,47,no,no,cellular,21,nov,28,3,158,3,failure,management / tertiary,no,0
